"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","LAO","Lao People's Democratic Republic","","10.77","10.77000","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AFR","Africa","","KEN","Kenya","","6.55","6.55000","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AMR","Americas","","GUY","Guyana","","15.64","15.64000","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GIN","Guinea","","4.15","4.15000","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GAB","Gabon","","2.46","2.46000","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ETH","Ethiopia","","0.00","0.00000","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","EUR","Europe","","CYP","Cyprus","","3.44","3.44000","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","EUR","Europe","","HRV","Croatia","","0.30","0.30000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","LKA","Sri Lanka","","278.04","278.04000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SVN","Slovenia","","3.15","3.15000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","SGP","Singapore","","63.01","63.01000","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SMR","San Marino","","9.51","9.51000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","AMR","Americas","","VCT","Saint Vincent and the Grenadines","","35.67","35.67000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GIN","Guinea","","7.34","7.34000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","AMR","Americas","","GRD","Grenada","","34.45","34.45000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EUR","Europe","","FIN","Finland","","41.01","41.01000","","","","","Only private sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EUR","Europe","","EST","Estonia","","36.16","36.16000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","BRN","Brunei Darussalam","","3.51","3.51000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EUR","Europe","","BLR","Belarus","","14.98","14.98000","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","BGD","Bangladesh","","6.54","6.54000","","","","","Only public sector data"
"DEVICES03","Total density per 100 000 population: District/rural hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3012","PUBLISHED","Published","","2010","2010","","AMR","Americas","","CRI","Costa Rica","","0.28","0.28000","","","","","Only public sector data"
"DEVICES03","Total density per 100 000 population: District/rural hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3012","PUBLISHED","Published","","2010","2010","","AMR","Americas","","CHL","Chile","","0.58","0.58000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GMB","Gambia","","0.23","0.23000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AMR","Americas","","GRD","Grenada","","0.00","0.00000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AMR","Americas","","HTI","Haiti","","0.04","0.04000","","","","","Only private sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EUR","Europe","","HUN","Hungary","","0.17","0.17000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","IRQ","Iraq","","0.82","0.82000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AFR","Africa","","KEN","Kenya","","0.04","0.04000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EUR","Europe","","KGZ","Kyrgyzstan","","0.15","0.15000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MDG","Madagascar","","0.12","0.12000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","MDV","Maldives","","0.63","0.63000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","FSM","Micronesia (Federated States of)","","0.00","0.00000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","MNG","Mongolia","","1.31","1.31000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","NPL","Nepal","","0.10","0.10000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NER","Niger","","0.07","0.07000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EUR","Europe","","POL","Poland","","0.61","0.61000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ROU","Romania","","0.51","0.51000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AFR","Africa","","SYC","Seychelles","","0.00","0.00000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SVK","Slovakia","","0.48","0.48000","","","","","Only public sector data"
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AMR","Americas","","SUR","Suriname","","0.00","0.00000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","THA","Thailand","","0.60","0.60000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","VUT","Vanuatu","","0.42","0.42000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ZMB","Zambia","","0.14","0.14000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","AZE","Azerbaijan","","0.54","0.54000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","BGD","Bangladesh","","0.05","0.05000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","BTN","Bhutan","","0.14","0.14000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","BIH","Bosnia and Herzegovina","","0.13","0.13000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","CAN","Canada","","0.14","0.14000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","CAF","Central African Republic","","0.09","0.09000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","HRV","Croatia","","0.34","0.34000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","CYP","Cyprus","","0.63","0.63000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","SLV","El Salvador","","0.05","0.05000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","EST","Estonia","","0.22","0.22000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GHA","Ghana","","0.04","0.04000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","GTM","Guatemala","","0.03","0.03000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ISL","Iceland","","0.62","0.62000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ISR","Israel","","0.08","0.08000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","KIR","Kiribati","","0.00","0.00000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","LAO","Lao People's Democratic Republic","","0.11","0.11000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MDG","Madagascar","","0.03","0.03000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MLI","Mali","","0.03","0.03000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","MNE","Montenegro","","0.16","0.16000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NAM","Namibia","","0.44","0.44000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","OMN","Oman","","0.14","0.14000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","PAN","Panama","","0.20","0.20000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","KNA","Saint Kitts and Nevis","","0.00","0.00000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AMR","Americas","","VCT","Saint Vincent and the Grenadines","","0.00","0.00000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ZAF","South Africa","","0.03","0.03000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","SDN","Sudan","","0.03","0.03000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","TUN","Tunisia","","0.29","0.29000","","","","","Only public sector data"
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","UGA","Uganda","","0.01","0.01000","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","PRK","Democratic People's Republic of Korea","","25.72","25.72000","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2010","2010","","EUR","Europe","","KAZ","Kazakhstan","","22.99","22.99000","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AMR","Americas","","ECU","Ecuador","","0.39","0.39000","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MWI","Malawi","","2.53","2.53000","","","","",""
"DEVICES03","Total density per 100 000 population: District/rural hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3012","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MWI","Malawi","","0.25","0.25000","","","","",""
"DEVICES04","Total density per 100 000 population: Provincial hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3013","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","PRK","Democratic People's Republic of Korea","","0.55","0.55000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","EUR","Europe","","KAZ","Kazakhstan","","0.17","0.17000","","","","",""
"DEVICES05","Total density per 100 000 population: Specialized hospitals","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3014","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MWI","Malawi","","0.03","0.03000","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","2.95","2.94910","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","ARM","Armenia","","8.00","7.99579","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","SEAR","South-East Asia","","BGD","Bangladesh","","6.21","6.20837","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","BOL","Bolivia (Plurinational State of)","","13.79","13.79414","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","BRN","Brunei Darussalam","","3.35","3.35101","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","CHL","Chile","","10.69","10.68690","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","CRI","Costa Rica","","2.11","2.11405","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","DNK","Denmark","","69.07","69.06805","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","ECU","Ecuador","","2.91","2.91018","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","SLV","El Salvador","","9.84","9.84157","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","GAB","Gabon","","29.43","29.43092","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","GEO","Georgia","","13.80","13.79900","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","HND","Honduras","","17.59","17.58527","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","ISL","Iceland","","17.30","17.29710","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","KGZ","Kyrgyzstan","","17.09","17.08863","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","LBR","Liberia","","9.32","9.31516","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","SEAR","South-East Asia","","MDV","Maldives","","11.01","11.01376","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","MHL","Marshall Islands","","1.90","1.89991","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","MNE","Montenegro","","15.93","15.93220","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","NAM","Namibia","","12.76","12.76421","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","PNG","Papua New Guinea","","35.51","35.51300","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","PRT","Portugal","","3.08","3.08253","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","WSM","Samoa","","0.00","0.00000","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","STP","Sao Tome and Principe","","14.51","14.50830","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","SVN","Slovenia","","4.01","4.00580","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","SEAR","South-East Asia","","LKA","Sri Lanka","","272.64","272.64316","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AMR","Americas","","TTO","Trinidad and Tobago","","7.83","7.82910","","","","","Only public sector data"
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","EUR","Europe","","TUR","Turkey","","10.03","10.03301","","","","",""
"DEVICES01","Total density per 100 000 population: Health posts","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3010","PUBLISHED","Published","","2013","2013","","AFR","Africa","","ZMB","Zambia","","1.18","1.17618","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","EMR","Eastern Mediterranean","","AFG","Afghanistan","","1.22","1.22416","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AMR","Americas","","BLZ","Belize","","12.05","12.05182","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","SEAR","South-East Asia","","BTN","Bhutan","","1.59","1.59162","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AFR","Africa","","CMR","Cameroon","","0.63","0.63359","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AFR","Africa","","CAF","Central African Republic","","1.99","1.99289","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AFR","Africa","","CIV","Côte d'Ivoire","","11.83","11.83299","","","","",""
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AMR","Americas","","CUB","Cuba","","0.64","0.63911","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","EMR","Eastern Mediterranean","","EGY","Egypt","","0.25","0.25348","","","","","Only public sector data"
"DEVICES02","Total density per 100 000 population: Health centres","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3011","PUBLISHED","Published","","2013","2013","","AFR","Africa","","ERI","Eritrea","","0.88","0.88424","","","","",""
