"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2015","2015","","AFR","Africa","","WB_LI","Low-income","","TCD","Chad","","35.3","35.34744","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2016","2016","","AFR","Africa","","WB_LI","Low-income","","TCD","Chad","","34.6","34.61157","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2017","2017","","AFR","Africa","","WB_LI","Low-income","","TCD","Chad","","29.7","29.73086","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","358.8","358.82541","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2001","2001","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","328.6","328.63886","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2002","2002","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","324.3","324.32385","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2003","2003","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","351.1","351.09784","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2004","2004","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","428.6","428.61917","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2005","2005","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","501.8","501.75073","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2006","2006","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","572.4","572.41638","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2007","2007","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","650.1","650.07422","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2008","2008","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","726.7","726.71570","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2009","2009","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","738.5","738.46045","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2010","2010","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","871.3","871.26343","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2011","2011","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","995.8","995.83832","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2012","2012","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","1083.5","1083.46167","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2013","2013","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","1186.8","1186.80249","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2014","2014","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","1154.8","1154.84827","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2015","2015","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","1140.1","1140.13477","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2016","2016","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","1190.5","1190.54858","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2017","2017","","AMR","Americas","","WB_HI","High-income","","CHL","Chile","","1382.0","1381.98621","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2000","2000","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","42.4","42.35368","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2001","2001","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","43.9","43.94076","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2002","2002","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","49.5","49.47110","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2003","2003","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","56.0","56.03277","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2004","2004","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","63.7","63.69900","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2005","2005","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","72.4","72.36211","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2006","2006","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","81.8","81.79035","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2007","2007","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","97.7","97.74693","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","132.8","132.78531","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2009","2009","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","163.7","163.71219","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","187.7","187.73347","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2011","2011","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","237.9","237.93362","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","283.5","283.52219","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2013","2013","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","328.2","328.18491","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2014","2014","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","361.7","361.72443","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2015","2015","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","392.8","392.84604","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","398.3","398.33157","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2017","2017","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","CHN","China","","440.8","440.82562","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","130.3","130.33424","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2001","2001","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","134.2","134.16774","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2002","2002","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","128.2","128.23840","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2003","2003","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","126.0","125.97674","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2004","2004","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","155.2","155.18485","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2005","2005","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","204.1","204.10603","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2006","2006","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","233.6","233.58505","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2007","2007","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","301.6","301.59885","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2008","2008","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","369.0","369.03534","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2009","2009","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","374.1","374.12680","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2010","2010","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","441.3","441.30179","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2011","2011","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","489.4","489.40768","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2012","2012","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","533.7","533.73621","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2013","2013","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","585.8","585.80640","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2014","2014","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","569.9","569.89728","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2015","2015","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","444.1","444.06357","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2016","2016","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","419.3","419.33521","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2017","2017","","AMR","Americas","","WB_UMI","Upper-middle-income","","COL","Colombia","","459.2","459.19757","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2000","2000","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","45.6","45.56633","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2001","2001","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","43.3","43.29927","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2002","2002","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","48.3","48.32817","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2003","2003","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","57.4","57.44999","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2004","2004","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","62.6","62.61508","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2005","2005","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","62.4","62.38567","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2006","2006","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","62.4","62.43795","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2007","2007","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","67.7","67.69605","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2008","2008","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","72.4","72.41296","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2009","2009","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","68.1","68.10391","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2010","2010","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","67.1","67.08797","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2011","2011","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","78.6","78.60991","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2012","2012","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","65.3","65.27145","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2013","2013","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","68.9","68.86523","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2014","2014","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","68.4","68.41656","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2015","2015","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","58.2","58.17833","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2016","2016","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","57.5","57.54027","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2017","2017","","AFR","Africa","","WB_LI","Low-income","","COM","Comoros","","58.8","58.76093","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2000","2000","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","16.9","16.90870","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2001","2001","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","20.0","20.02144","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2002","2002","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","16.6","16.63051","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2003","2003","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","21.1","21.11861","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2004","2004","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","27.1","27.14761","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2005","2005","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","30.7","30.70923","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2006","2006","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","35.9","35.86383","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2007","2007","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","42.0","41.95578","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2008","2008","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","63.1","63.13313","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2009","2009","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","48.8","48.77146","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2010","2010","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","55.4","55.44844","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2011","2011","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","60.7","60.71308","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2012","2012","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","72.9","72.92818","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2013","2013","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","73.4","73.43603","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2014","2014","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","72.5","72.46259","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2015","2015","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","58.4","58.44862","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2016","2016","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","52.9","52.94798","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2017","2017","","AFR","Africa","","WB_LMI","Lower-middle-income","","COG","Congo","","50.0","49.98372","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2000","2000","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","162.7","162.72917","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2001","2001","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","183.9","183.92680","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2002","2002","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","220.9","220.90424","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2003","2003","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","271.0","270.98248","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2004","2004","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","331.1","331.06729","","","","",""
"GHED_CHE_pc_US_SHA2011","Current health expenditure (CHE) per capita in US$","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4951","PUBLISHED","Published","","2005","2005","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","COK","Cook Islands","","386.3","386.29822","","","","",""
